Time	('Ellipse', '0', 'MidPos x')	('Ellipse', '0', 'MidPos y')	('Ellipse', '0', 'Size a')	('Ellipse', '0', 'Size b')	('Ellipse', '0', 'Angle')	('Ellipse', '1', 'MidPos x')	('Ellipse', '1', 'MidPos y')	('Ellipse', '1', 'Size a')	('Ellipse', '1', 'Size b')	('Ellipse', '1', 'Angle')	('Connection', '0', 'Range x')	('Connection', '0', 'Range y')	('Connection', '0', 'Lenght')
91.97768253848508	436.2490301132202	31.99058437347412	19.130308151245117	20.428071975708008	35.09250259399414	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.99752330780029	0.8816080093383789	37.00802566462247
92.0394126200445	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.96929359436035	0.8647956848144531	36.97940697797204
92.11683169864511	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
92.14594277554801	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.98047065734863	0.8970069885253906	36.991348063790355
92.21163444015029	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.00295352935791	0.8757619857788086	37.01331556280194
92.22205016170177	436.2490301132202	31.99058437347412	19.130308151245117	20.428071975708008	35.09250259399414	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	37.01364612579346	0.9057121276855469	37.024725711120425
92.25194791425609	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.96929359436035	0.8647956848144531	36.97940697797204
92.29864858298137	436.24130058288574	31.981364250183105	19.17399024963379	20.39203453063965	36.03579330444336	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	37.005252838134766	0.8723878860473633	37.015534552914445
92.35011959848619	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.96929359436035	0.8647956848144531	36.97940697797204
92.39591431589972	436.2967596054077	31.992650032043457	19.118858337402344	20.508508682250977	34.21315383911133	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.94979381561279	0.8836736679077148	36.960359064376675
92.44047481907309	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.98047065734863	0.8970069885253906	36.991348063790355
92.49487097669775	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.96929359436035	0.8647956848144531	36.97940697797204
92.52651062963616	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.98047065734863	0.8970069885253906	36.991348063790355
92.56991133842583	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.96929359436035	0.8647956848144531	36.97940697797204
92.65370367916138	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.01413059234619	0.9079732894897461	37.0252654143314
92.71058729500133	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
92.77657256122902	436.3014860153198	31.956459045410156	19.1210994720459	20.430959701538086	34.57215881347656	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.945067405700684	0.8474826812744141	36.95478632744109
92.82470012026113	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
92.87958799264501	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
92.94042129794346	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.98047065734863	0.8970069885253906	36.991348063790355
93.0599276938034	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.96929359436035	0.8647956848144531	36.97940697797204
93.10568231284681	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.00295352935791	0.8757619857788086	37.01331556280194
93.16580370216698	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
93.21137855817815	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.98047065734863	0.8970069885253906	36.991348063790355
93.26463429097076	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
93.29142611892293	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.96929359436035	0.8647956848144531	36.97940697797204
93.33314881286736	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.32415866851807	31.087560653686523	19.397083282470703	20.734846115112305	42.61174011230469	37.04689884185791	0.8862113952636719	37.05749700716372
93.41683954841079	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.9965934753418	0.9211111068725586	37.008058236699036
93.44452203592338	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
93.4757970655469	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2739248275757	31.12281608581543	19.423189163208008	20.720935821533203	45.940975189208984	36.99666500091553	0.8509559631347656	37.00645007618486
93.58128432361016	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
93.61094080631025	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2961730957031	31.073713302612305	19.482906341552734	20.70895767211914	44.037784576416016	37.01891326904297	0.9000587463378906	37.02985343432762
93.69139852580722	436.30811405181885	31.960601806640625	19.14236068725586	20.415903091430664	35.52262878417969	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.954562187194824	0.8757295608520508	36.96493701754407
93.72703136474124	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
93.75859897654007	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
93.78257610279863	436.3014860153198	31.956459045410156	19.1210994720459	20.430959701538086	34.57215881347656	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.96119022369385	0.871586799621582	36.97146529827234
93.80773137354248	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.9965934753418	0.9211111068725586	37.008058236699036
93.85102232153932	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
93.87726058809358	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.98047065734863	0.8970069885253906	36.991348063790355
93.91750745812693	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.96929359436035	0.8647956848144531	36.97940697797204
93.94037372360602	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
94.07918952358719	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
94.08690574130503	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.00295352935791	0.8757619857788086	37.01331556280194
94.15433013124061	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.96929359436035	0.8647956848144531	36.97940697797204
94.17724533032391	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.00295352935791	0.8757619857788086	37.01331556280194
94.2092774715463	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2961730957031	31.073713302612305	19.482906341552734	20.70895767211914	44.037784576416016	37.01891326904297	0.9000587463378906	37.02985343432762
94.24555664183626	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
94.28569477052689	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.00295352935791	0.8757619857788086	37.01331556280194
94.361070531334	436.2490301132202	31.99058437347412	19.130308151245117	20.428071975708008	35.09250259399414	473.2961730957031	31.073713302612305	19.482906341552734	20.70895767211914	44.037784576416016	37.04714298248291	0.9168710708618164	37.05848695946876
94.37920043170313	436.30811405181885	31.960601806640625	19.14236068725586	20.415903091430664	35.52262878417969	473.2739248275757	31.12281608581543	19.423189163208008	20.720935821533203	45.940975189208984	36.965810775756836	0.8377857208251953	36.975303260731735
94.48558344657725	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.30809211730957	31.111865043640137	19.42538833618164	20.64438247680664	43.442108154296875	37.030832290649414	0.8619070053100586	37.04086154268021
94.54038534533701	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2961730957031	31.073713302612305	19.482906341552734	20.70895767211914	44.037784576416016	37.01891326904297	0.9000587463378906	37.02985343432762
94.62855588438485	436.24130058288574	31.981364250183105	19.17399024963379	20.39203453063965	36.03579330444336	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.038912773132324	0.8833541870117188	37.049444989573274
94.64442430464159	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.00295352935791	0.8757619857788086	37.01331556280194
94.68416688669798	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.2961730957031	31.073713302612305	19.482906341552734	20.70895767211914	44.037784576416016	37.03009033203125	0.9322700500488281	37.0418238946817
94.71663909054178	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2961730957031	31.073713302612305	19.482906341552734	20.70895767211914	44.037784576416016	37.01891326904297	0.9000587463378906	37.02985343432762
94.74292866941714	436.30811405181885	31.960601806640625	19.14236068725586	20.415903091430664	35.52262878417969	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.954562187194824	0.8757295608520508	36.96493701754407
94.77495095595533	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2961730957031	31.073713302612305	19.482906341552734	20.70895767211914	44.037784576416016	37.01891326904297	0.9000587463378906	37.02985343432762
94.82389883249178	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2961730957031	31.073713302612305	19.482906341552734	20.70895767211914	44.037784576416016	37.01891326904297	0.9000587463378906	37.02985343432762
94.87971066647229	436.30811405181885	31.960601806640625	19.14236068725586	20.415903091430664	35.52262878417969	473.2961730957031	31.073713302612305	19.482906341552734	20.70895767211914	44.037784576416016	36.98805904388428	0.8868885040283203	36.99869028833922
94.94146623428391	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.98047065734863	0.8970069885253906	36.991348063790355
94.99119297068775	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.96929359436035	0.8647956848144531	36.97940697797204
95.08522534774292	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.00295352935791	0.8757619857788086	37.01331556280194
95.13409642570605	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
95.2077003822598	436.29370975494385	31.949536323547363	19.108247756958008	20.44390296936035	32.9467658996582	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	36.98650360107422	0.8515262603759766	36.99630448577785
95.29192632909955	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.32415866851807	31.087560653686523	19.397083282470703	20.734846115112305	42.61174011230469	37.05807590484619	0.9184226989746094	37.06945494640208
95.30992098242366	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.30809211730957	31.111865043640137	19.42538833618164	20.64438247680664	43.442108154296875	37.030832290649414	0.8619070053100586	37.04086154268021
95.3593632922529	436.30811405181885	31.960601806640625	19.14236068725586	20.415903091430664	35.52262878417969	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	36.97209930419922	0.8625917434692383	36.982160448998506
95.44509428723958	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.00295352935791	0.8757619857788086	37.01331556280194
95.55678320000625	436.30811405181885	31.960601806640625	19.14236068725586	20.415903091430664	35.52262878417969	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	36.97209930419922	0.8625917434692383	36.982160448998506
95.61331510556576	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2961730957031	31.073713302612305	19.482906341552734	20.70895767211914	44.037784576416016	37.01891326904297	0.9000587463378906	37.02985343432762
95.7140986209219	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.30809211730957	31.111865043640137	19.42538833618164	20.64438247680664	43.442108154296875	37.030832290649414	0.8619070053100586	37.04086154268021
95.767174930499	436.30811405181885	31.960601806640625	19.14236068725586	20.415903091430664	35.52262878417969	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	36.97209930419922	0.8625917434692383	36.982160448998506
95.82462909857165	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2901554107666	31.098703384399414	19.396329879760742	20.81036376953125	44.95186996459961	37.012895584106445	0.8750686645507812	37.02323844138496
95.84682728442624	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.00295352935791	0.8757619857788086	37.01331556280194
95.9308792451176	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.985416412353516	0.8888998031616211	36.99609668674859
96.01881666991191	436.30811405181885	31.960601806640625	19.14236068725586	20.415903091430664	35.52262878417969	473.2901554107666	31.098703384399414	19.396329879760742	20.81036376953125	44.95186996459961	36.982041358947754	0.8618984222412109	36.992083639140745
96.05653394445967	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2739248275757	31.12281608581543	19.423189163208008	20.720935821533203	45.940975189208984	36.99666500091553	0.8509559631347656	37.00645007618486
96.08421677178896	436.29011631011963	31.988492012023926	19.096847534179688	20.524288177490234	33.36985778808594	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	36.99009704589844	0.8904819488525391	37.00081401221082
96.17178923345169	436.30811405181885	31.960601806640625	19.14236068725586	20.415903091430664	35.52262878417969	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.93843936920166	0.8516254425048828	36.94825528934362
96.2086620635097	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.00295352935791	0.8757619857788086	37.01331556280194
96.24483623044057	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2465534210205	31.108976364135742	19.50367546081543	20.69870376586914	47.63670349121094	36.96929359436035	0.8647956848144531	36.97940697797204
96.29171190476433	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.2961730957031	31.073713302612305	19.482906341552734	20.70895767211914	44.037784576416016	37.01891326904297	0.9000587463378906	37.02985343432762
96.31104815440455	436.29370975494385	31.949536323547363	19.108247756958008	20.44390296936035	32.9467658996582	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.968966484069824	0.8646640777587891	36.979076879603745
96.34803380360566	436.27725982666016	31.973772048950195	19.13847541809082	20.351730346679688	32.73644256591797	473.28021335601807	31.098010063171387	19.510149002075195	20.619667053222656	45.09630584716797	37.00295352935791	0.8757619857788086	37.01331556280194
96.4192039929821	436.2660827636719	32.00598335266113	19.11275291442871	20.446136474609375	31.60715103149414	473.2626762390137	31.084872245788574	19.478185653686523	20.786643981933594	46.42529296875	36.9965934753418	0.9211111068725586	37.008058236699036
